20,40,50,10,329,103,105,555807.869040365,1879552.08156115
20,40,50,10,329,103,107,531879.652580256,1796807.26003994
20,40,50,10,329,103,109,506582.434224906,1710260.94503036
20,40,50,10,329,103,111,514090.382527937,1736379.69567285
20,40,50,10,329,103,112,202445.142413342,682213.207158211
20,40,50,10,329,103,113,475272.706557385,1604509.56372212
20,40,50,10,329,103,114,492115.359133272,1661054.2723058
20,40,50,10,329,103,115,504767.558768149,1704476.58368463
20,40,50,10,329,103,116,476897.565500208,1609880.40583763
20,40,50,10,329,103,117,556930.221557501,1883317.24931717
20,40,50,10,329,103,119,356513.567727398,1202926.64526652
20,40,50,10,329,103,120,548726.647714104,1856388.6769947
20,40,50,10,329,103,121,547745.158760746,1853002.36066835
20,40,50,10,329,103,122,551598.871275704,1865966.81484207
20,40,50,10,329,103,123,229900.349377638,771313.759122793
20,40,50,10,329,103,129,253484.562619357,851665.536738641
20,40,50,10,329,103,131,261487.985194744,878822.534425569
20,40,50,10,329,103,135,266197.936299225,894874.532324986
20,40,50,10,329,103,137,303927.286099654,1023415.55713403
20,40,50,10,329,103,145,291930.183090261,982364.011034881
20,40,50,10,329,103,147,300001.859961973,1009796.45518995
20,40,50,10,329,103,149,524985.901920548,1776680.26665291
20,40,50,10,329,103,151,10602629.2415813,35296816.8296069
20,40,50,10,329,103,153,350458.967020084,1181307.75328445
20,40,50,10,329,103,155,520783.80928697,1761361.1094982
20,40,50,10,329,103,159,454018.086422182,1534418.85033869
20,40,50,10,329,103,161,339799.657779587,1146585.87778275
20,40,50,10,329,103,163,486924.366982999,1649718.76465883
20,40,50,10,329,103,169,310072.925846886,1044441.46084019
20,40,50,10,329,103,171,257228.639144551,864497.329631983
20,40,50,10,329,103,173,1248867.74680251,4153395.34737641
20,40,50,10,329,103,175,59640.1841655305,200313.413193704
20,40,50,10,329,103,177,461973.390454998,1536183.308925
20,40,50,10,329,103,179,329827.422855076,1103741.02482279
20,40,50,10,329,103,180,547186.824036502,1853920.33585871
20,40,50,10,329,103,181,547186.824036502,1853920.33585871
20,40,50,10,329,103,183,420122.073680575,1404592.89934341
20,40,50,10,329,103,185,16548.663414136,57379.5231484681
20,40,50,10,329,103,186,53671.6822341299,176866.924942938
20,40,50,10,329,103,187,86621.999377563,286671.212617191
20,40,50,10,329,103,189,16976.8553632273,53791.0565611563
20,40,50,10,329,103,191,6422.78360184819,19611.3891065872
20,40,50,10,329,103,193,10601496.656265,35292979.9121322
20,40,50,10,329,103,195,6794.1013164055,22462.1622517224
