50,0.5,0.01,4,215,171,131,215,171,242.505728232258,338
50,0.5,0.01,4,199,215,171,199,215,258.121062046951,3026
50,0.5,0.01,4,215,215,199,171,171,246.97201406942,6626
50,0.5,0.01,4,215,171,171,311,131,246.395151790581,6050
50,0.5,0.01,4,171,215,131,171,215,242.505728232258,4610
50,0.5,0.01,4,215,171,311,171,131,246.395151790581,6146
50,0.5,0.01,4,171,215,311,131,171,246.395151790581,4178
50,0.5,0.01,4,171,131,171,215,215,242.505728232258,7442
50,0.5,0.01,4,171,215,171,215,131,242.505728232258,6962
50,0.5,0.01,4,116,171,171,313,215,258.857904124641,7106
50,0.5,0.01,16,171,311,171,311,199,253.236985879486,7484
50,0.5,0.01,16,215,311,171,131,171,246.395151790581,7232
50,0.5,0.01,16,171,311,311,171,135,261.142170004842,7694
50,0.5,0.01,16,171,171,215,311,131,246.395151790581,7526
50,0.5,0.01,16,131,215,171,171,311,246.395151790581,6518
50,0.5,0.01,16,171,199,311,171,215,250.574436059005,6224
50,0.5,0.01,16,215,135,215,171,171,255.920683947026,7694
50,0.5,0.01,16,116,171,171,199,215,251.924721950205,5090
50,0.5,0.01,16,171,131,171,311,215,246.395151790581,4838
50,0.5,0.01,16,311,171,171,197,116,254.221034124466,596
50,0.5,0.01,48,311,171,197,171,311,252.092042523458,5926
50,0.5,0.01,48,199,171,171,215,116,251.924721950205,5874
50,0.5,0.01,48,171,171,215,199,311,250.574436059005,6498
50,0.5,0.01,48,215,171,207,215,171,252.902696443808,7538
50,0.5,0.01,48,171,215,215,171,197,250.014545554995,7330
50,0.5,0.01,48,215,135,213,171,199,262.898280199873,5744
50,0.5,0.01,48,131,171,215,171,215,242.505728232258,3742
50,0.5,0.01,48,171,215,135,199,311,262.310003805562,5926
50,0.5,0.01,48,171,131,215,171,215,242.505728232258,1948
50,0.5,0.01,48,199,171,171,116,215,251.924721950205,7850
50,0.5,0.01,88,215,131,171,116,171,247.66841210014,4154
50,0.5,0.01,88,215,171,215,131,171,242.505728232258,6866
50,0.5,0.01,88,215,135,171,311,199,262.310003805562,6170
50,0.5,0.01,88,171,215,171,215,197,250.014545554995,6368
50,0.5,0.01,88,311,215,171,199,171,250.574436059005,1196
50,0.5,0.01,88,116,171,171,171,215,253.623876667674,6116
50,0.5,0.01,88,171,215,131,171,215,242.505728232258,5798
50,0.5,0.01,88,171,171,199,215,215,246.97201406942,6338
50,0.5,0.01,88,311,199,171,171,215,250.574436059005,2162
50,0.5,0.01,88,171,311,171,131,311,249.365263534251,6866
50,0.5,0.05,4,199,171,311,215,171,250.574436059005,5138
50,0.5,0.05,4,171,171,311,215,131,246.395151790581,6002
50,0.5,0.05,4,171,131,171,215,311,246.39515179058,2738
50,0.5,0.05,4,171,131,215,215,171,242.505728232258,3122
50,0.5,0.05,4,131,171,215,215,171,242.505728232258,7826
50,0.5,0.05,4,171,199,199,215,215,258.121062046951,3506
50,0.5,0.05,4,171,215,131,215,171,242.505728232258,2978
50,0.5,0.05,4,311,215,171,131,171,246.395151790581,6386
50,0.5,0.05,4,131,215,215,171,171,242.505728232258,6290
50,0.5,0.05,4,215,171,171,215,131,242.505728232258,5138
50,0.5,0.05,16,131,171,215,215,171,242.505728232258,4922
50,0.5,0.05,16,215,171,171,131,215,242.505728232258,6014
50,0.5,0.05,16,215,131,171,171,215,242.505728232258,4460
50,0.5,0.05,16,131,215,215,171,171,242.505728232258,2276
50,0.5,0.05,16,215,215,171,131,171,242.505728232258,2360
50,0.5,0.05,16,215,131,171,171,311,246.395151790581,7232
50,0.5,0.05,16,215,171,215,171,131,242.505728232258,6896
50,0.5,0.05,16,131,171,171,215,215,242.505728232258,1730
50,0.5,0.05,16,215,215,131,171,171,242.505728232258,5468
50,0.5,0.05,16,171,215,215,131,171,242.505728232258,6644
50,0.5,0.05,48,215,131,171,171,215,242.505728232258,2078
50,0.5,0.05,48,131,171,215,215,171,242.505728232258,2520
50,0.5,0.05,48,171,171,215,131,215,242.505728232258,1454
50,0.5,0.05,48,171,215,215,131,171,242.505728232258,4106
50,0.5,0.05,48,171,215,215,131,171,242.505728232258,4444
50,0.5,0.05,48,215,131,215,171,171,242.505728232258,5640
50,0.5,0.05,48,131,215,171,215,171,242.505728232258,2338
50,0.5,0.05,48,171,199,215,171,215,246.97201406942,1324
50,0.5,0.05,48,131,171,171,215,311,246.39515179058,7616
50,0.5,0.05,48,215,131,215,171,171,242.505728232258,5354
50,0.5,0.05,88,215,171,131,171,215,242.505728232258,3458
50,0.5,0.05,88,171,171,131,215,215,242.505728232258,1190
50,0.5,0.05,88,171,131,171,215,215,242.505728232258,6380
50,0.5,0.05,88,215,131,215,171,171,242.505728232258,4610
50,0.5,0.05,88,131,215,171,171,215,242.505728232258,5246
50,0.5,0.05,88,171,131,171,215,215,242.505728232258,2174
50,0.5,0.05,88,215,171,171,215,131,242.505728232258,4712
50,0.5,0.05,88,171,171,131,215,215,242.505728232258,2360
50,0.5,0.05,88,215,171,215,131,171,242.505728232258,1358
50,0.5,0.05,88,215,131,215,171,171,242.505728232258,1418
50,0.5,0.2,4,171,171,131,215,215,242.505728232258,8018
50,0.5,0.2,4,171,215,311,171,131,246.395151790581,3602
50,0.5,0.2,4,215,199,171,215,171,246.97201406942,3938
50,0.5,0.2,4,171,131,171,215,213,247.408403590051,4514
50,0.5,0.2,4,215,215,171,171,171,249.013923820385,5810
50,0.5,0.2,4,171,215,171,215,199,246.97201406942,2018
50,0.5,0.2,4,171,213,215,199,171,251.700731452689,1730
50,0.5,0.2,4,171,197,215,311,171,251.120539227628,1250
50,0.5,0.2,4,215,215,171,199,171,246.97201406942,2786
50,0.5,0.2,4,171,215,215,199,171,246.97201406942,5234
50,0.5,0.2,16,215,131,171,171,215,242.505728232258,3620
50,0.5,0.2,16,215,131,171,215,171,242.505728232258,2780
50,0.5,0.2,16,171,131,171,215,215,242.505728232258,2906
50,0.5,0.2,16,171,215,215,171,131,242.505728232258,3200
50,0.5,0.2,16,131,215,171,171,215,242.505728232258,2486
50,0.5,0.2,16,215,171,131,171,215,242.505728232258,7862
50,0.5,0.2,16,171,131,215,215,171,242.505728232258,2486
50,0.5,0.2,16,215,215,131,171,171,242.505728232258,1436
50,0.5,0.2,16,215,171,131,215,171,242.505728232258,1940
50,0.5,0.2,16,215,171,171,215,131,242.505728232258,5384
50,0.5,0.2,48,171,215,215,171,131,242.505728232258,4054
50,0.5,0.2,48,171,131,171,215,215,242.505728232258,4652
50,0.5,0.2,48,215,171,215,171,199,246.97201406942,2494
50,0.5,0.2,48,131,171,215,215,171,242.505728232258,1662
50,0.5,0.2,48,215,171,171,215,131,242.505728232258,7252
50,0.5,0.2,48,215,131,215,171,171,242.505728232258,2988
50,0.5,0.2,48,131,171,171,215,215,242.505728232258,7980
50,0.5,0.2,48,131,171,215,171,215,242.505728232258,2364
50,0.5,0.2,48,215,131,171,171,215,242.505728232258,4236
50,0.5,0.2,48,171,131,215,171,215,242.505728232258,2832
50,0.5,0.2,88,171,215,215,131,171,242.505728232258,7334
50,0.5,0.2,88,215,171,171,215,131,242.505728232258,2648
50,0.5,0.2,88,171,131,215,171,215,242.505728232258,3182
50,0.5,0.2,88,131,171,215,215,171,242.505728232258,1592
50,0.5,0.2,88,215,171,131,171,215,242.505728232258,2012
50,0.5,0.2,88,215,171,215,171,131,242.505728232258,3398
50,0.5,0.2,88,171,171,215,215,131,242.505728232258,398
50,0.5,0.2,88,171,171,131,215,215,242.505728232258,1874
50,0.5,0.2,88,131,215,171,215,171,242.505728232258,2408
50,0.5,0.2,88,171,171,131,215,215,242.505728232258,2720
50,0.5,0.5,4,199,215,211,215,171,265.164823640407,7490
50,0.5,0.5,4,171,269,215,171,311,261.889183727574,7730
50,0.5,0.5,4,171,213,171,215,311,257.810471429524,7202
50,0.5,0.5,4,215,311,171,171,131,246.395151790581,6818
50,0.5,0.5,4,171,311,171,215,197,251.120539227628,5858
50,0.5,0.5,4,171,199,113,311,197,273.097368170874,1154
50,0.5,0.5,4,171,171,197,117,215,258.980336712279,3314
50,0.5,0.5,4,215,171,215,207,171,252.902696443808,5138
