50,0.5,0.01,4,313,269,55694.0069132191,2306
50,0.5,0.01,4,269,313,55694.0069132195,1154
50,0.5,0.01,4,211,273,55004.3380026285,290
50,0.5,0.01,4,283,211,55004.8466036387,146
50,0.5,0.01,4,273,211,55004.3380026282,2594
50,0.5,0.01,4,313,281,55698.6728520447,2210
50,0.5,0.01,4,211,295,55007.1442827795,3938
50,0.5,0.01,4,197,273,56412.5477040149,1394
50,0.5,0.01,4,211,261,55003.7867867495,2402
50,0.5,0.01,4,211,273,55004.3380026285,4802
50,0.5,0.01,16,287,211,55008.285586269,4796
50,0.5,0.01,16,211,261,55003.7867867495,134
50,0.5,0.01,16,261,211,55003.7867867496,1982
50,0.5,0.01,16,269,199,56373.2941935734,344
50,0.5,0.01,16,237,235,58133.1219875812,176
50,0.5,0.01,16,269,313,55694.0069132195,3662
50,0.5,0.01,16,283,211,55004.8466036387,3914
50,0.5,0.01,16,273,211,55004.3380026282,92
50,0.5,0.01,16,211,261,55003.7867867495,2108
50,0.5,0.01,16,283,211,55004.8466036387,4460
50,0.5,0.01,48,211,273,55004.3380026285,4054
50,0.5,0.01,48,211,261,55003.7867867495,3612
50,0.5,0.01,48,273,313,55694.9715939681,4470
50,0.5,0.01,48,269,313,55694.0069132195,1012
50,0.5,0.01,48,273,313,55694.9715939681,3196
50,0.5,0.01,48,197,285,56414.1734592436,50
50,0.5,0.01,48,211,275,55005.6195652748,102
50,0.5,0.01,48,211,273,55004.3380026285,2156
50,0.5,0.01,48,313,269,55694.0069132191,4340
50,0.5,0.01,48,199,281,56375.9291017626,76
50,0.5,0.01,88,269,199,56373.2941935734,2864
50,0.5,0.01,88,269,313,55694.0069132195,1472
50,0.5,0.01,88,273,211,55004.3380026282,1358
50,0.5,0.01,88,283,211,55004.8466036387,3764
50,0.5,0.01,88,269,313,55694.0069132195,248
50,0.5,0.01,88,261,211,55003.7867867496,4934
50,0.5,0.01,88,313,269,55694.0069132191,854
50,0.5,0.01,88,273,211,55004.3380026282,3470
50,0.5,0.01,88,211,273,55004.3380026285,80
50,0.5,0.01,88,273,199,56374.5508423806,3902
50,0.5,0.05,4,211,261,55003.7867867495,866
50,0.5,0.05,4,261,211,55003.7867867496,3170
50,0.5,0.05,4,261,211,55003.7867867496,50
50,0.5,0.05,4,269,211,55005.5986569722,4994
50,0.5,0.05,4,261,211,55003.7867867496,4898
50,0.5,0.05,4,261,211,55003.7867867496,2930
50,0.5,0.05,4,273,211,55004.3380026282,2210
50,0.5,0.05,4,261,211,55003.7867867496,1058
50,0.5,0.05,4,211,261,55003.7867867495,2402
50,0.5,0.05,4,261,211,55003.7867867496,4898
50,0.5,0.05,16,211,261,55003.7867867495,3536
50,0.5,0.05,16,261,211,55003.7867867496,2906
