50,0.5,0.01,4,315,171,120,249,229,456.88579182894,6578
50,0.5,0.01,4,247,171,215,195,195,411.239408308672,4850
50,0.5,0.01,4,199,249,195,215,171,401.047152209149,7586
50,0.5,0.01,4,315,171,247,215,199,400.622734543373,6722
50,0.5,0.01,4,247,215,315,171,195,411.24696778374,4754
50,0.5,0.01,4,195,215,247,199,171,400.608184414781,4802
50,0.5,0.01,4,191,261,135,191,215,431.583621932744,1730
50,0.5,0.01,4,215,171,191,191,247,399.943352555572,7298
50,0.5,0.01,4,171,191,247,229,120,451.698034759177,6674
50,0.5,0.01,4,247,311,171,315,191,415.307667934561,6962
50,0.5,0.01,16,171,311,249,183,183,400.444814249231,3452
50,0.5,0.01,16,195,247,199,135,215,422.391125409337,5678
50,0.5,0.01,16,195,249,215,171,199,401.047152209149,5468
50,0.5,0.01,16,249,171,191,311,231,435.425577819527,3662
50,0.5,0.01,16,315,171,191,245,215,410.536614770359,7568
50,0.5,0.01,16,171,195,215,247,199,400.608184414781,3158
50,0.5,0.01,16,313,247,191,171,215,408.463214388039,6560
50,0.5,0.01,16,191,273,171,215,191,409.610013748239,7820
50,0.5,0.01,16,311,183,171,247,183,400.41705239115,4292
50,0.5,0.01,16,311,251,195,191,171,421.548915275353,6140
50,0.5,0.01,48,195,195,171,223,247,456.886826849377,4444
50,0.5,0.01,48,245,215,199,171,195,406.12042465967,5796
50,0.5,0.01,48,321,247,215,321,171,406.472076799871,7928
50,0.5,0.01,48,199,247,215,195,171,400.608184414781,3638
50,0.5,0.01,48,191,311,135,247,191,437.361033427039,2806
50,0.5,0.01,48,191,171,215,249,191,400.524457452678,3950
50,0.5,0.01,48,135,215,191,191,247,422.426509744757,4626
50,0.5,0.01,48,311,247,183,129,183,481.389237822451,1376
50,0.5,0.01,48,247,313,215,171,191,408.463214388039,5848
50,0.5,0.01,48,321,321,249,171,311,405.454214951589,4626
50,0.5,0.01,88,195,247,191,116,171,429.67214335888,3602
50,0.5,0.01,88,249,191,171,311,191,413.748701862859,4778
