"54-0",37.5759571050384,-0.500703560050086
"50-1",35.3355909755128,0.0593879723313159
"51-1",35.8956825078942,0.0593879723313159
"52-1",36.4557740402756,0.0593879723313159
"53-1",37.015865572657,0.0593879723313159
"54-1",37.5759571050384,0.0593879723313159
"47-2",33.6553163783686,0.619479504712718
"48-2",34.21540791075,0.619479504712718
"49-2",34.7754994431314,0.619479504712718
"50-2",35.3355909755128,0.619479504712718
"51-2",35.8956825078942,0.619479504712718
"52-2",36.4557740402756,0.619479504712718
"53-2",37.015865572657,0.619479504712718
"54-2",37.5759571050384,0.619479504712718
"43-3",31.414950248843,1.17957103709412
"44-3",31.9750417812244,1.17957103709412
"45-3",32.5351333136058,1.17957103709412
"46-3",33.0952248459872,1.17957103709412
"47-3",33.6553163783686,1.17957103709412
"48-3",34.21540791075,1.17957103709412
"49-3",34.7754994431314,1.17957103709412
"50-3",35.3355909755128,1.17957103709412
"51-3",35.8956825078942,1.17957103709412
"52-3",36.4557740402756,1.17957103709412
"53-3",37.015865572657,1.17957103709412
"54-3",37.5759571050384,1.17957103709412
"43-4",31.414950248843,1.73966256947552
"44-4",31.9750417812244,1.73966256947552
"45-4",32.5351333136058,1.73966256947552
"46-4",33.0952248459872,1.73966256947552
"47-4",33.6553163783686,1.73966256947552
"48-4",34.21540791075,1.73966256947552
"49-4",34.7754994431314,1.73966256947552
"50-4",35.3355909755128,1.73966256947552
"51-4",35.8956825078942,1.73966256947552
"52-4",36.4557740402756,1.73966256947552
"53-4",37.015865572657,1.73966256947552
"54-4",37.5759571050384,1.73966256947552
"55-4",38.1360486374198,1.73966256947552
"43-5",31.414950248843,2.29975410185693
"44-5",31.9750417812244,2.29975410185693
"45-5",32.5351333136058,2.29975410185693
"46-5",33.0952248459872,2.29975410185693
"47-5",33.6553163783686,2.29975410185693
"48-5",34.21540791075,2.29975410185693
"49-5",34.7754994431314,2.29975410185693
"50-5",35.3355909755128,2.29975410185693
"51-5",35.8956825078942,2.29975410185693
"52-5",36.4557740402756,2.29975410185693
"53-5",37.015865572657,2.29975410185693
"54-5",37.5759571050384,2.29975410185693
"55-5",38.1360486374198,2.29975410185693
"56-5",38.6961401698012,2.29975410185693
"57-5",39.2562317021826,2.29975410185693
"45-6",32.5351333136058,2.85984563423833
"46-6",33.0952248459872,2.85984563423833
"47-6",33.6553163783686,2.85984563423833
"48-6",34.21540791075,2.85984563423833
"49-6",34.7754994431314,2.85984563423833
"50-6",35.3355909755128,2.85984563423833
"51-6",35.8956825078942,2.85984563423833
"52-6",36.4557740402756,2.85984563423833
"53-6",37.015865572657,2.85984563423833
"54-6",37.5759571050384,2.85984563423833
"55-6",38.1360486374198,2.85984563423833
"56-6",38.6961401698012,2.85984563423833
"57-6",39.2562317021826,2.85984563423833
"44-7",31.9750417812244,3.41993716661973
"45-7",32.5351333136058,3.41993716661973
"46-7",33.0952248459872,3.41993716661973
"49-7",34.7754994431314,3.41993716661973
"50-7",35.3355909755128,3.41993716661973
"51-7",35.8956825078942,3.41993716661973
"52-7",36.4557740402756,3.41993716661973
"53-7",37.015865572657,3.41993716661973
"54-7",37.5759571050384,3.41993716661973
"55-7",38.1360486374198,3.41993716661973
"56-7",38.6961401698012,3.41993716661973
"45-8",32.5351333136058,3.98002869900113
"46-8",33.0952248459872,3.98002869900113
"48-8",34.21540791075,3.98002869900113
"49-8",34.7754994431314,3.98002869900113
"50-8",35.3355909755128,3.98002869900113
"51-8",35.8956825078942,3.98002869900113
"52-8",36.4557740402756,3.98002869900113
"53-8",37.015865572657,3.98002869900113
"48-9",34.21540791075,4.54012023138253
"49-9",34.7754994431314,4.54012023138253
"50-9",35.3355909755128,4.54012023138253
"51-9",35.8956825078942,4.54012023138253
"52-9",36.4557740402756,4.54012023138253
"47-10",33.6553163783686,5.10021176376394
"48-10",34.21540791075,5.10021176376394
"49-10",34.7754994431314,5.10021176376394
"50-10",35.3355909755128,5.10021176376394
"51-10",35.8956825078942,5.10021176376394
"52-10",36.4557740402756,5.10021176376394
"39-11",29.1745841193174,5.66030329614534
"40-11",29.7346756516988,5.66030329614534
"41-11",30.2947671840802,5.66030329614534
"42-11",30.8548587164616,5.66030329614534
"47-11",33.6553163783686,5.66030329614534
"48-11",34.21540791075,5.66030329614534
"49-11",34.7754994431314,5.66030329614534
"50-11",35.3355909755128,5.66030329614534
"51-11",35.8956825078942,5.66030329614534
"52-11",36.4557740402756,5.66030329614534
"38-12",28.614492586936,6.22039482852674
"39-12",29.1745841193174,6.22039482852674
"40-12",29.7346756516988,6.22039482852674
"41-12",30.2947671840802,6.22039482852674
"42-12",30.8548587164616,6.22039482852674
"43-12",31.414950248843,6.22039482852674
"44-12",31.9750417812244,6.22039482852674
"45-12",32.5351333136058,6.22039482852674
"46-12",33.0952248459872,6.22039482852674
"47-12",33.6553163783686,6.22039482852674
"48-12",34.21540791075,6.22039482852674
"49-12",34.7754994431314,6.22039482852674
"50-12",35.3355909755128,6.22039482852674
"51-12",35.8956825078942,6.22039482852674
"52-12",36.4557740402756,6.22039482852674
"53-12",37.015865572657,6.22039482852674
"65-12",43.7369639612338,6.22039482852674
"36-13",27.4943095221732,6.78048636090814
"37-13",28.0544010545546,6.78048636090814
"38-13",28.614492586936,6.78048636090814
"39-13",29.1745841193174,6.78048636090814
"40-13",29.7346756516988,6.78048636090814
"41-13",30.2947671840802,6.78048636090814
"42-13",30.8548587164616,6.78048636090814
"43-13",31.414950248843,6.78048636090814
"44-13",31.9750417812244,6.78048636090814
"45-13",32.5351333136058,6.78048636090814
