50,0.5,0.01,4,159,325,202,120593.775640039,3074
50,0.5,0.01,4,159,204,325,120593.775640039,626
50,0.5,0.01,16,186,325,159,126520.669441425,554
50,0.5,0.01,16,202,112,159,130163.670457129,4376
50,0.5,0.01,48,325,159,202,120593.775640039,3170
50,0.5,0.01,48,215,159,202,127752.709570489,232
50,0.5,0.01,88,131,159,202,125369.657386375,4142
50,0.5,0.01,88,325,159,202,120593.775640039,1514
50,0.5,0.05,4,325,159,202,120593.775640039,194
50,0.5,0.05,4,159,204,197,124381.740039929,1442
50,0.5,0.05,16,204,325,159,120593.775640039,260
50,0.5,0.05,16,159,325,204,120593.775640039,596
50,0.5,0.05,48,202,159,325,120593.775640039,388
50,0.5,0.05,48,204,159,325,120593.775640039,154
50,0.5,0.05,88,325,202,159,120593.775640039,1898
50,0.5,0.05,88,325,202,159,120593.775640039,734
50,0.5,0.2,4,202,325,159,120593.775640039,2450
50,0.5,0.2,4,159,325,202,120593.775640039,770
50,0.5,0.2,16,325,159,204,120593.775640039,722
50,0.5,0.2,16,204,159,325,120593.775640039,1100
50,0.5,0.2,48,159,325,202,120593.775640039,700
50,0.5,0.2,48,159,204,325,120593.775640039,752
50,0.5,0.2,88,325,159,204,120593.775640039,1604
50,0.5,0.2,88,325,159,202,120593.775640039,554
50,0.5,0.5,4,197,159,204,124381.740039929,4898
50,0.5,0.5,4,159,204,325,120593.775640039,2018
50,0.5,0.5,16,159,325,202,120593.775640039,4082
50,0.5,0.5,16,325,159,204,120593.775640039,2066
50,0.5,0.5,48,325,159,204,120593.775640039,830
50,0.5,0.5,48,325,159,204,120593.775640039,1376
50,0.5,0.5,88,159,325,204,120593.775640039,452
50,0.5,0.5,88,204,159,325,120593.775640039,926
50,0.7,0.01,4,325,159,202,120593.775640039,578
50,0.7,0.01,4,197,159,202,124381.740039929,1586
50,0.7,0.01,16,325,204,159,120593.775640039,3032
50,0.7,0.01,16,325,202,159,120593.775640039,932
50,0.7,0.01,48,159,197,202,124381.740039929,3846
50,0.7,0.01,48,197,159,186,126034.275286743,2494
50,0.7,0.01,88,131,159,325,123584.924249036,2546
50,0.7,0.01,88,131,325,159,123584.924249036,1556
50,0.7,0.05,4,159,204,325,120593.775640039,2642
50,0.7,0.05,4,325,202,159,120593.775640039,3986
50,0.7,0.05,16,159,325,204,120593.775640039,1268
50,0.7,0.05,16,325,202,159,120593.775640039,1562
50,0.7,0.05,48,204,159,325,120593.775640039,1324
50,0.7,0.05,48,325,197,159,123392.334221622,4158
50,0.7,0.05,88,202,159,325,120593.775640039,2390
50,0.7,0.05,88,325,159,204,120593.775640039,674
50,0.7,0.2,4,325,159,202,120593.775640039,1106
50,0.7,0.2,4,204,325,159,120593.775640039,866
50,0.7,0.2,16,159,204,325,120593.775640039,2654
50,0.7,0.2,16,204,325,159,120593.775640039,2444
50,0.7,0.2,48,159,204,325,120593.775640039,388
50,0.7,0.2,48,159,202,325,120593.775640039,1116
50,0.7,0.2,88,159,204,325,120593.775640039,1028
50,0.7,0.2,88,325,202,159,120593.775640039,1598
50,0.7,0.5,4,325,159,204,120593.775640039,4994
50,0.7,0.5,4,325,202,159,120593.775640039,1538
50,0.7,0.5,16,325,159,202,120593.775640039,1436
50,0.7,0.5,16,325,159,204,120593.775640039,4250
50,0.7,0.5,48,325,204,159,120593.775640039,1168
50,0.7,0.5,48,325,204,159,120593.775640039,1194
50,0.7,0.5,88,159,204,325,120593.775640039,1310
50,0.7,0.5,88,325,159,202,120593.775640039,1802
50,0.9,0.01,4,325,155,204,143899.227849495,3746
50,0.9,0.01,4,325,131,159,123584.924249036,2258
50,0.9,0.01,16,159,325,131,123584.924249036,3578
50,0.9,0.01,16,131,159,202,125369.657386375,3410
