50,0.5,0.01,4,207,204,131,159,114447.741810341,4850
50,0.5,0.01,4,159,215,204,197,109524.866814125,2210
50,0.5,0.01,16,204,197,325,159,104160.622152633,3410
50,0.5,0.01,16,325,155,159,202,108190.671269198,3578
50,0.5,0.01,48,325,202,159,155,108190.671269198,2078
50,0.5,0.01,48,159,197,204,131,110899.214341879,2208
50,0.5,0.01,88,159,202,197,131,110899.214341879,4940
50,0.5,0.01,88,131,159,197,186,112584.518598708,1712
50,0.5,0.05,4,131,204,159,325,106019.98732811,4946
50,0.5,0.05,4,197,159,215,202,109524.866814125,3554
50,0.5,0.05,16,202,197,325,159,104160.622152633,1898
50,0.5,0.05,16,197,202,325,159,104160.622152633,3200
50,0.5,0.05,48,197,325,202,159,104160.622152633,3482
50,0.5,0.05,48,202,159,325,197,104160.622152633,1220
50,0.5,0.05,88,131,202,325,159,106019.98732811,2114
50,0.5,0.05,88,202,159,325,197,104160.622152633,506
50,0.5,0.2,4,197,159,202,325,104160.622152633,1634
50,0.5,0.2,4,159,325,155,204,108190.671269198,2258
50,0.5,0.2,16,204,197,325,159,104160.622152633,1814
50,0.5,0.2,16,202,325,159,197,104160.622152633,1226
50,0.5,0.2,48,325,204,159,197,104160.622152633,1168
50,0.5,0.2,48,197,159,202,325,104160.622152633,1116
50,0.5,0.2,88,325,197,159,204,104160.622152633,3188
50,0.5,0.2,88,325,202,159,197,104160.622152633,794
50,0.5,0.5,4,159,197,325,129,111853.911961857,1970
50,0.5,0.5,4,159,204,131,325,106019.98732811,3698
50,0.5,0.5,16,202,197,159,325,104160.622152633,2192
50,0.5,0.5,16,197,159,325,202,104160.622152633,974
50,0.5,0.5,48,325,197,159,202,104160.622152633,2156
50,0.5,0.5,48,325,197,204,159,104160.622152633,2364
50,0.5,0.5,88,325,159,197,202,104160.622152633,734
50,0.5,0.5,88,202,159,197,325,104160.622152633,980
50,0.7,0.01,4,325,197,159,204,104160.622152633,4418
50,0.7,0.01,4,159,325,204,197,104160.622152633,1778
50,0.7,0.01,16,159,131,204,325,106019.98732811,4250
50,0.7,0.01,16,159,215,197,204,109524.866814125,2234
50,0.7,0.01,48,159,325,131,204,106019.98732811,3690
50,0.7,0.01,48,325,202,159,131,106019.98732811,4028
50,0.7,0.01,88,325,207,159,202,116999.682022287,4976
50,0.7,0.01,88,325,159,204,131,106019.98732811,4910
50,0.7,0.05,4,159,204,325,197,104160.622152633,2450
50,0.7,0.05,4,202,159,197,325,104160.622152633,1634
50,0.7,0.05,16,204,325,159,197,104160.622152633,1436
50,0.7,0.05,16,325,131,204,159,106019.98732811,2024
50,0.7,0.05,48,159,204,197,325,104160.622152633,4288
50,0.7,0.05,48,204,325,159,155,108190.671269198,414
50,0.7,0.05,88,131,204,325,159,106019.98732811,3050
50,0.7,0.05,88,159,202,325,197,104160.622152633,2288
50,0.7,0.2,4,204,159,131,325,106019.98732811,1634
50,0.7,0.2,4,325,204,197,159,104160.622152633,1586
50,0.7,0.2,16,204,159,325,197,104160.622152633,638
50,0.7,0.2,16,204,159,325,197,104160.622152633,2318
50,0.7,0.2,48,204,325,159,197,104160.622152633,1272
50,0.7,0.2,48,202,159,197,325,104160.622152633,960
50,0.7,0.2,88,204,197,159,325,104160.622152633,356
50,0.7,0.2,88,204,325,197,159,104160.622152633,1400
50,0.7,0.5,4,204,159,325,155,108190.671269198,1970
50,0.7,0.5,4,159,325,295,202,113832.527403734,4130
50,0.7,0.5,16,325,197,202,159,104160.622152633,3536
50,0.7,0.5,16,204,197,159,325,104160.622152633,1604
50,0.7,0.5,48,197,202,159,325,104160.622152633,2000
50,0.7,0.5,48,204,197,159,325,104160.622152633,1714
50,0.7,0.5,88,204,159,325,197,104160.622152633,3224
50,0.7,0.5,88,325,159,197,202,104160.622152633,1562
50,0.9,0.01,4,325,202,159,155,108190.671269198,2690
50,0.9,0.01,4,325,159,197,202,104160.622152633,1394
50,0.9,0.01,16,325,159,204,197,104160.622152633,680
50,0.9,0.01,16,159,325,315,131,113246.549039557,4964
50,0.9,0.01,48,159,202,325,116,116153.101305679,4782
50,0.9,0.01,48,204,155,159,325,108190.671269198,1792
50,0.9,0.01,88,204,325,159,197,104160.622152633,1472
50,0.9,0.01,88,195,204,159,215,114418.79608184,2528
50,0.9,0.05,4,197,202,159,325,104160.622152633,386
50,0.9,0.05,4,325,197,204,159,104160.622152633,2834
50,0.9,0.05,16,202,325,197,159,104160.622152633,3242
50,0.9,0.05,16,325,197,204,159,104160.622152633,1604
50,0.9,0.05,48,204,159,197,325,104160.622152633,3690
50,0.9,0.05,48,197,159,202,325,104160.622152633,1636
50,0.9,0.05,88,325,159,197,204,104160.622152633,1694
50,0.9,0.05,88,197,159,325,202,104160.622152633,1976
50,0.9,0.2,4,197,202,215,159,109524.866814125,3218
50,0.9,0.2,4,325,159,197,202,104160.622152633,674
50,0.9,0.2,16,159,197,325,202,104160.622152633,2990
50,0.9,0.2,16,159,325,131,204,106019.98732811,2276
50,0.9,0.2,48,325,204,197,159,104160.622152633,1454
