50,0.5,0.01,4,159,186,146805.99976329,4610
50,0.5,0.01,4,159,159,136652.771819817,2594
50,0.5,0.01,4,159,325,142873.9236557,2450
50,0.5,0.01,4,204,159,143974.878401729,2978
50,0.5,0.01,4,159,204,143974.878401729,290
50,0.5,0.01,4,155,204,173799.126685993,4994
50,0.5,0.01,4,159,159,136652.771819817,194
50,0.5,0.01,4,213,159,153986.666996307,3698
50,0.5,0.01,4,159,159,136652.771819817,146
50,0.5,0.01,4,205,155,176093.660607285,3602
50,0.5,0.01,16,325,159,142873.9236557,2990
50,0.5,0.01,16,159,186,146805.99976329,4460
50,0.5,0.01,16,159,159,136652.771819817,176
50,0.5,0.01,16,186,159,146805.99976329,764
50,0.5,0.01,16,205,159,146805.999763342,2906
50,0.5,0.01,16,159,159,136652.771819817,1646
50,0.5,0.01,16,159,202,143974.878401729,2066
50,0.5,0.01,16,159,202,143974.878401729,260
50,0.5,0.01,16,159,159,136652.771819817,3074
50,0.5,0.01,16,202,159,143974.878401729,4460
50,0.5,0.01,48,155,202,173799.126685993,50
50,0.5,0.01,48,159,325,142873.9236557,3430
50,0.5,0.01,48,159,159,136652.771819817,1688
50,0.5,0.01,48,159,159,136652.771819817,4522
50,0.5,0.01,48,159,159,136652.771819817,3898
50,0.5,0.01,48,325,159,142873.9236557,3014
50,0.5,0.01,48,159,159,136652.771819817,2494
50,0.5,0.01,48,159,204,143974.878401729,1168
50,0.5,0.01,48,159,159,136652.771819817,180
50,0.5,0.01,48,159,159,136652.771819817,2988
50,0.5,0.01,88,159,159,136652.771819817,176
50,0.5,0.01,88,159,159,136652.771819817,4880
50,0.5,0.01,88,202,159,143974.878401729,878
50,0.5,0.01,88,161,159,170695.682410938,4760
50,0.5,0.01,88,155,202,173799.126685993,2804
50,0.5,0.01,88,159,159,136652.771819817,170
50,0.5,0.01,88,159,159,136652.771819817,188
50,0.5,0.01,88,159,325,142873.9236557,1724
50,0.5,0.01,88,159,159,136652.771819817,242
50,0.5,0.01,88,204,159,143974.878401729,2438
50,0.5,0.05,4,159,159,136652.771819817,1778
50,0.5,0.05,4,159,159,136652.771819817,3602
50,0.5,0.05,4,159,159,136652.771819817,1346
50,0.5,0.05,4,159,159,136652.771819817,242
50,0.5,0.05,4,159,159,136652.771819817,674
50,0.5,0.05,4,159,159,136652.771819817,4130
50,0.5,0.05,4,159,159,136652.771819817,1394
50,0.5,0.05,4,159,159,136652.771819817,242
50,0.5,0.05,4,159,159,136652.771819817,2978
50,0.5,0.05,4,159,159,136652.771819817,1874
50,0.5,0.05,16,159,159,136652.771819817,2024
50,0.5,0.05,16,159,159,136652.771819817,3998
50,0.5,0.05,16,159,159,136652.771819817,932
50,0.5,0.05,16,159,159,136652.771819817,596
50,0.5,0.05,16,159,159,136652.771819817,2486
50,0.5,0.05,16,159,159,136652.771819817,2948
50,0.5,0.05,16,159,159,136652.771819817,1226
50,0.5,0.05,16,159,159,136652.771819817,1394
50,0.5,0.05,16,159,159,136652.771819817,2906
50,0.5,0.05,16,325,159,142873.9236557,1268
50,0.5,0.05,48,159,159,136652.771819817,1922
50,0.5,0.05,48,159,159,136652.771819817,2390
50,0.5,0.05,48,159,159,136652.771819817,908
50,0.5,0.05,48,159,159,136652.771819817,596
50,0.5,0.05,48,159,159,136652.771819817,154
50,0.5,0.05,48,159,159,136652.771819817,4028
50,0.5,0.05,48,159,159,136652.771819817,2988
50,0.5,0.05,48,159,159,136652.771819817,2494
50,0.5,0.05,48,159,159,136652.771819817,206
50,0.5,0.05,48,159,159,136652.771819817,1974
50,0.5,0.05,88,159,159,136652.771819817,68
50,0.5,0.05,88,159,159,136652.771819817,3704
50,0.5,0.05,88,159,159,136652.771819817,218
50,0.5,0.05,88,159,159,136652.771819817,698
50,0.5,0.05,88,159,159,136652.771819817,2324
50,0.5,0.05,88,159,159,136652.771819817,1634
50,0.5,0.05,88,159,159,136652.771819817,1886
50,0.5,0.05,88,159,159,136652.771819817,1286
50,0.5,0.05,88,159,159,136652.771819817,1526
50,0.5,0.05,88,159,159,136652.771819817,578
50,0.5,0.2,4,159,159,136652.771819817,674
50,0.5,0.2,4,159,159,136652.771819817,434
50,0.5,0.2,4,159,159,136652.771819817,770
50,0.5,0.2,4,159,159,136652.771819817,386
50,0.5,0.2,4,159,159,136652.771819817,242
50,0.5,0.2,4,159,159,136652.771819817,578
50,0.5,0.2,4,159,159,136652.771819817,194
50,0.5,0.2,4,159,159,136652.771819817,1586
50,0.5,0.2,4,159,159,136652.771819817,482
50,0.5,0.2,4,159,159,136652.771819817,818
50,0.5,0.2,16,159,159,136652.771819817,1142
50,0.5,0.2,16,159,159,136652.771819817,428
50,0.5,0.2,16,159,159,136652.771819817,218
50,0.5,0.2,16,159,159,136652.771819817,2654
50,0.5,0.2,16,159,159,136652.771819817,260
50,0.5,0.2,16,159,159,136652.771819817,722
50,0.5,0.2,16,159,159,136652.771819817,302
50,0.5,0.2,16,159,159,136652.771819817,218
50,0.5,0.2,16,159,159,136652.771819817,386
50,0.5,0.2,16,159,159,136652.771819817,1058
50,0.5,0.2,48,159,159,136652.771819817,544
50,0.5,0.2,48,159,159,136652.771819817,284
50,0.5,0.2,48,159,159,136652.771819817,1662
50,0.5,0.2,48,159,159,136652.771819817,778
50,0.5,0.2,48,159,159,136652.771819817,284
50,0.5,0.2,48,159,159,136652.771819817,102
50,0.5,0.2,48,159,159,136652.771819817,622
50,0.5,0.2,48,159,159,136652.771819817,414
50,0.5,0.2,48,159,159,136652.771819817,284
50,0.5,0.2,48,159,159,136652.771819817,648
50,0.5,0.2,88,159,159,136652.771819817,548
50,0.5,0.2,88,159,159,136652.771819817,572
50,0.5,0.2,88,159,159,136652.771819817,1424
50,0.5,0.2,88,159,159,136652.771819817,110
50,0.5,0.2,88,159,159,136652.771819817,356
50,0.5,0.2,88,159,159,136652.771819817,494
50,0.5,0.2,88,159,159,136652.771819817,1862
50,0.5,0.2,88,159,159,136652.771819817,458
50,0.5,0.2,88,159,159,136652.771819817,440
50,0.5,0.2,88,159,159,136652.771819817,1082
50,0.5,0.5,4,159,159,136652.771819817,386
50,0.5,0.5,4,159,159,136652.771819817,1586
50,0.5,0.5,4,159,159,136652.771819817,434
50,0.5,0.5,4,159,159,136652.771819817,1922
50,0.5,0.5,4,159,159,136652.771819817,2402
50,0.5,0.5,4,159,159,136652.771819817,722
50,0.5,0.5,4,159,159,136652.771819817,866
50,0.5,0.5,4,159,159,136652.771819817,242
50,0.5,0.5,4,159,159,136652.771819817,674
50,0.5,0.5,4,159,159,136652.771819817,2354
50,0.5,0.5,16,159,159,136652.771819817,974
50,0.5,0.5,16,159,159,136652.771819817,680
50,0.5,0.5,16,159,159,136652.771819817,302
50,0.5,0.5,16,159,159,136652.771819817,302
50,0.5,0.5,16,159,159,136652.771819817,428
50,0.5,0.5,16,159,159,136652.771819817,260
50,0.5,0.5,16,159,159,136652.771819817,848
50,0.5,0.5,16,159,159,136652.771819817,470
50,0.5,0.5,16,159,159,136652.771819817,302
50,0.5,0.5,16,159,159,136652.771819817,722
50,0.5,0.5,48,159,159,136652.771819817,258
50,0.5,0.5,48,159,159,136652.771819817,2728
50,0.5,0.5,48,159,159,136652.771819817,544
50,0.5,0.5,48,159,159,136652.771819817,206
50,0.5,0.5,48,159,159,136652.771819817,336
50,0.5,0.5,48,159,159,136652.771819817,336
50,0.5,0.5,48,159,159,136652.771819817,336
50,0.5,0.5,48,159,159,136652.771819817,284
50,0.5,0.5,48,159,159,136652.771819817,336
50,0.5,0.5,48,159,159,136652.771819817,570
50,0.5,0.5,88,159,159,136652.771819817,206
50,0.5,0.5,88,159,159,136652.771819817,248
50,0.5,0.5,88,159,159,136652.771819817,590
50,0.5,0.5,88,159,159,136652.771819817,188
50,0.5,0.5,88,159,159,136652.771819817,596
50,0.5,0.5,88,159,159,136652.771819817,326
50,0.5,0.5,88,159,159,136652.771819817,578
50,0.5,0.5,88,159,159,136652.771819817,206
50,0.5,0.5,88,159,159,136652.771819817,644
50,0.5,0.5,88,159,159,136652.771819817,530
50,0.7,0.01,4,325,159,142873.9236557,242
50,0.7,0.01,4,159,159,136652.771819817,386
50,0.7,0.01,4,155,325,172388.840445563,290
50,0.7,0.01,4,159,155,153545.970805859,4898
50,0.7,0.01,4,205,159,146805.999763342,3698
50,0.7,0.01,4,159,159,136652.771819817,4466
50,0.7,0.01,4,325,159,142873.9236557,3506
50,0.7,0.01,4,155,186,176093.660607216,338
50,0.7,0.01,4,325,155,172388.840445563,194
50,0.7,0.01,4,325,155,172388.840445563,3602
50,0.7,0.01,16,325,159,142873.9236557,2486
50,0.7,0.01,16,159,202,143974.878401729,50
50,0.7,0.01,16,159,159,136652.771819817,1520
50,0.7,0.01,16,325,159,142873.9236557,218
50,0.7,0.01,16,159,159,136652.771819817,176
50,0.7,0.01,16,159,159,136652.771819817,3914
50,0.7,0.01,16,204,159,143974.878401729,218
50,0.7,0.01,16,159,159,136652.771819817,134
50,0.7,0.01,16,159,131,148750.095600382,4544
50,0.7,0.01,16,159,159,136652.771819817,302
50,0.7,0.01,48,325,155,172388.840445563,4340
50,0.7,0.01,48,204,159,143974.878401729,4912
50,0.7,0.01,48,325,159,142873.9236557,1116
50,0.7,0.01,48,159,129,152270.913219789,3924
50,0.7,0.01,48,159,325,142873.9236557,4756
50,0.7,0.01,48,159,159,136652.771819817,830
50,0.7,0.01,48,186,161,229903.862473701,3170
50,0.7,0.01,48,204,159,143974.878401729,128
50,0.7,0.01,48,204,159,143974.878401729,2832
50,0.7,0.01,48,159,159,136652.771819817,4756
50,0.7,0.01,88,325,159,142873.9236557,554
50,0.7,0.01,88,325,159,142873.9236557,4454
50,0.7,0.01,88,159,159,136652.771819817,1484
50,0.7,0.01,88,205,159,146805.999763342,4412
50,0.7,0.01,88,325,159,142873.9236557,2378
50,0.7,0.01,88,159,159,136652.771819817,2846
50,0.7,0.01,88,159,159,136652.771819817,92
50,0.7,0.01,88,159,325,142873.9236557,2030
50,0.7,0.01,88,155,325,172388.840445563,122
50,0.7,0.01,88,325,159,142873.9236557,356
50,0.7,0.05,4,159,159,136652.771819817,1538
50,0.7,0.05,4,159,159,136652.771819817,626
50,0.7,0.05,4,159,159,136652.771819817,386
50,0.7,0.05,4,159,325,142873.9236557,2546
50,0.7,0.05,4,159,159,136652.771819817,4418
50,0.7,0.05,4,159,159,136652.771819817,2642
50,0.7,0.05,4,159,159,136652.771819817,1442
50,0.7,0.05,4,159,159,136652.771819817,4034
50,0.7,0.05,4,159,159,136652.771819817,194
50,0.7,0.05,4,159,159,136652.771819817,338
50,0.7,0.05,16,159,159,136652.771819817,218
50,0.7,0.05,16,159,159,136652.771819817,3242
50,0.7,0.05,16,159,159,136652.771819817,386
50,0.7,0.05,16,159,159,136652.771819817,638
50,0.7,0.05,16,159,159,136652.771819817,2150
50,0.7,0.05,16,159,159,136652.771819817,3242
50,0.7,0.05,16,159,159,136652.771819817,2402
50,0.7,0.05,16,159,159,136652.771819817,302
50,0.7,0.05,16,159,159,136652.771819817,1436
50,0.7,0.05,16,159,159,136652.771819817,260
50,0.7,0.05,48,159,159,136652.771819817,2338
50,0.7,0.05,48,159,159,136652.771819817,232
50,0.7,0.05,48,159,159,136652.771819817,128
50,0.7,0.05,48,159,159,136652.771819817,1324
50,0.7,0.05,48,159,159,136652.771819817,492
50,0.7,0.05,48,159,159,136652.771819817,622
50,0.7,0.05,48,159,159,136652.771819817,2416
50,0.7,0.05,48,159,159,136652.771819817,2338
50,0.7,0.05,48,159,159,136652.771819817,3066
50,0.7,0.05,48,159,159,136652.771819817,180
50,0.7,0.05,88,159,159,136652.771819817,1322
50,0.7,0.05,88,159,159,136652.771819817,974
50,0.7,0.05,88,159,159,136652.771819817,3194
50,0.7,0.05,88,159,159,136652.771819817,1478
50,0.7,0.05,88,159,159,136652.771819817,920
50,0.7,0.05,88,159,159,136652.771819817,1394
50,0.7,0.05,88,159,159,136652.771819817,1586
50,0.7,0.05,88,159,159,136652.771819817,4280
50,0.7,0.05,88,159,159,136652.771819817,1358
50,0.7,0.05,88,159,159,136652.771819817,716
50,0.7,0.2,4,159,159,136652.771819817,482
50,0.7,0.2,4,159,159,136652.771819817,98
50,0.7,0.2,4,159,159,136652.771819817,530
50,0.7,0.2,4,159,159,136652.771819817,770
50,0.7,0.2,4,159,159,136652.771819817,290
50,0.7,0.2,4,159,159,136652.771819817,338
50,0.7,0.2,4,159,159,136652.771819817,1634
50,0.7,0.2,4,159,159,136652.771819817,4226
50,0.7,0.2,4,159,159,136652.771819817,1202
50,0.7,0.2,4,159,159,136652.771819817,434
50,0.7,0.2,16,159,159,136652.771819817,218
50,0.7,0.2,16,159,159,136652.771819817,176
50,0.7,0.2,16,159,159,136652.771819817,764
50,0.7,0.2,16,159,159,136652.771819817,302
50,0.7,0.2,16,159,159,136652.771819817,806
50,0.7,0.2,16,159,159,136652.771819817,1478
50,0.7,0.2,16,159,159,136652.771819817,1394
50,0.7,0.2,16,159,159,136652.771819817,386
50,0.7,0.2,16,159,159,136652.771819817,1016
50,0.7,0.2,16,159,159,136652.771819817,806
50,0.7,0.2,48,159,159,136652.771819817,466
50,0.7,0.2,48,159,159,136652.771819817,232
50,0.7,0.2,48,159,159,136652.771819817,232
50,0.7,0.2,48,159,159,136652.771819817,154
50,0.7,0.2,48,159,159,136652.771819817,154
50,0.7,0.2,48,159,159,136652.771819817,466
50,0.7,0.2,48,159,159,136652.771819817,752
50,0.7,0.2,48,159,159,136652.771819817,882
50,0.7,0.2,48,159,159,136652.771819817,414
50,0.7,0.2,48,159,159,136652.771819817,1454
50,0.7,0.2,88,159,159,136652.771819817,194
50,0.7,0.2,88,159,159,136652.771819817,176
50,0.7,0.2,88,159,159,136652.771819817,986
50,0.7,0.2,88,159,159,136652.771819817,188
50,0.7,0.2,88,159,159,136652.771819817,1610
50,0.7,0.2,88,159,159,136652.771819817,152
50,0.7,0.2,88,159,159,136652.771819817,602
50,0.7,0.2,88,159,159,136652.771819817,1526
50,0.7,0.2,88,159,159,136652.771819817,494
50,0.7,0.2,88,159,159,136652.771819817,476
50,0.7,0.5,4,159,159,136652.771819817,482
50,0.7,0.5,4,159,159,136652.771819817,290
50,0.7,0.5,4,159,159,136652.771819817,1394
50,0.7,0.5,4,159,159,136652.771819817,674
50,0.7,0.5,4,159,159,136652.771819817,194
50,0.7,0.5,4,159,159,136652.771819817,722
50,0.7,0.5,4,159,159,136652.771819817,1202
50,0.7,0.5,4,159,159,136652.771819817,434
50,0.7,0.5,4,159,159,136652.771819817,1394
50,0.7,0.5,4,159,159,136652.771819817,434
50,0.7,0.5,16,159,159,136652.771819817,344
50,0.7,0.5,16,159,159,136652.771819817,638
50,0.7,0.5,16,159,159,136652.771819817,596
50,0.7,0.5,16,159,159,136652.771819817,428
50,0.7,0.5,16,159,159,136652.771819817,302
50,0.7,0.5,16,159,159,136652.771819817,680
50,0.7,0.5,16,159,159,136652.771819817,386
50,0.7,0.5,16,159,159,136652.771819817,1730
50,0.7,0.5,16,159,159,136652.771819817,596
50,0.7,0.5,16,159,159,136652.771819817,596
50,0.7,0.5,48,159,159,136652.771819817,518
50,0.7,0.5,48,159,159,136652.771819817,414
50,0.7,0.5,48,159,159,136652.771819817,310
50,0.7,0.5,48,159,159,136652.771819817,570
50,0.7,0.5,48,159,159,136652.771819817,1116
50,0.7,0.5,48,159,159,136652.771819817,362
50,0.7,0.5,48,159,159,136652.771819817,154
50,0.7,0.5,48,159,159,136652.771819817,1142
50,0.7,0.5,48,159,159,136652.771819817,1298
50,0.7,0.5,48,159,159,136652.771819817,1246
50,0.7,0.5,88,159,159,136652.771819817,500
50,0.7,0.5,88,159,159,136652.771819817,164
50,0.7,0.5,88,159,159,136652.771819817,140
50,0.7,0.5,88,159,159,136652.771819817,272
50,0.7,0.5,88,159,159,136652.771819817,386
50,0.7,0.5,88,159,159,136652.771819817,140
50,0.7,0.5,88,159,159,136652.771819817,608
50,0.7,0.5,88,159,159,136652.771819817,398
50,0.7,0.5,88,159,159,136652.771819817,596
50,0.7,0.5,88,159,159,136652.771819817,488
50,0.9,0.01,4,159,159,136652.771819817,3554
