50,0.5,0.01,4,159,325,159,159,197,88874.34934512,3746
50,0.5,0.01,4,195,159,204,325,159,90591.7600000958,4226
50,0.5,0.01,4,129,159,202,159,159,92274.5180518411,4898
50,0.5,0.01,4,159,159,159,215,202,90657.6023502182,482
50,0.5,0.01,4,325,131,155,204,197,107189.623186561,4898
50,0.5,0.01,4,202,197,159,159,325,87573.9599863792,3314
50,0.5,0.01,4,159,135,204,325,159,89917.3603105995,1682
50,0.5,0.01,4,325,204,135,159,159,89917.3603105995,3650
50,0.5,0.01,4,159,325,155,131,204,96557.5825169841,2690
50,0.5,0.01,4,186,215,159,197,131,102186.110653903,3122
50,0.5,0.01,16,325,197,159,159,204,87573.9599863792,4754
50,0.5,0.01,16,195,215,159,204,159,95613.3786507755,3872
50,0.5,0.01,16,131,131,159,202,159,95412.4064905263,4880
50,0.5,0.01,16,159,202,159,197,325,87573.9599863792,3074
50,0.5,0.01,16,202,131,159,197,159,93539.5146813976,4880
50,0.5,0.01,16,131,159,202,159,315,96444.9558106845,2948
50,0.5,0.01,16,159,159,159,202,159,88063.0880377174,3494
50,0.5,0.01,16,159,202,159,159,325,85727.5815429684,3620
50,0.5,0.01,16,131,202,159,325,197,93854.566973837,1562
50,0.5,0.01,16,325,159,159,159,202,85727.5815429684,554
50,0.5,0.01,48,325,159,159,159,205,89888.4237981068,1194
50,0.5,0.01,48,204,215,159,131,131,102297.825405491,3430
50,0.5,0.01,48,131,159,325,202,197,93854.566973837,4132
50,0.5,0.01,48,159,202,325,159,159,85727.5815429684,3300
50,0.5,0.01,48,159,204,325,159,159,85727.5815429684,3378
50,0.5,0.01,48,131,325,159,159,195,94963.8556750894,4886
50,0.5,0.01,48,159,204,159,325,195,90591.7600000958,5016
50,0.5,0.01,48,137,325,159,159,202,89781.6579712224,4236
50,0.5,0.01,48,159,202,197,325,159,87573.9599863792,1948
50,0.5,0.01,48,159,215,159,202,159,90657.6023502182,3612
50,0.5,0.01,88,325,159,204,159,159,85727.5815429684,3860
50,0.5,0.01,88,204,325,159,159,159,85727.5815429684,2456
50,0.5,0.01,88,325,197,159,204,159,87573.9599863792,3104
50,0.5,0.01,88,159,159,204,159,325,85727.5815429684,3878
50,0.5,0.01,88,159,204,325,159,159,85727.5815429684,1928
50,0.5,0.01,88,204,131,325,159,159,88935.8027860493,2480
50,0.5,0.01,88,159,204,159,325,159,85727.5815429684,2456
50,0.5,0.01,88,159,325,159,204,155,91715.2834845714,2336
50,0.5,0.01,88,159,159,159,204,159,88063.0880377174,3830
50,0.5,0.01,88,197,159,325,159,202,87573.9599863792,1970
50,0.5,0.05,4,202,159,159,325,159,85727.5815429684,3602
50,0.5,0.05,4,131,325,159,204,159,88935.8027860493,2690
50,0.5,0.05,4,159,325,202,159,159,85727.5815429684,1202
50,0.5,0.05,4,325,197,159,159,204,87573.9599863792,3266
50,0.5,0.05,4,159,202,159,325,159,85727.5815429684,4370
50,0.5,0.05,4,325,159,159,204,159,85727.5815429684,4514
50,0.5,0.05,4,159,204,325,159,159,85727.5815429684,1010
50,0.5,0.05,4,325,159,135,159,202,89917.3603105995,3170
50,0.5,0.05,4,197,325,159,204,159,87573.9599863792,2498
50,0.5,0.05,4,325,204,159,159,197,87573.9599863792,3410
50,0.5,0.05,16,325,159,202,159,159,85727.5815429684,1310
50,0.5,0.05,16,204,159,325,197,159,87573.9599863792,428
50,0.5,0.05,16,325,159,159,202,159,85727.5815429684,2066
