50,0.5,0.01,4,325,204,131,159,155,96557.5825169841,4370
50,0.5,0.01,4,131,325,159,197,202,93854.566973837,3842
50,0.5,0.01,16,325,202,159,197,155,94960.2422030761,4796
50,0.5,0.01,16,155,112,159,202,197,102000.5693754,4376
50,0.5,0.01,48,204,325,131,197,159,93854.566973837,3508
50,0.5,0.01,48,197,204,131,325,159,93854.566973837,3352
50,0.5,0.01,88,159,155,325,202,197,94960.2422030761,3038
50,0.5,0.01,88,315,159,186,325,131,101518.109829554,290
50,0.5,0.05,4,325,159,131,202,135,97007.0070582588,3122
50,0.5,0.05,4,197,204,325,155,159,94960.2422030761,866
50,0.5,0.05,16,159,325,197,202,131,93854.566973837,1352
50,0.5,0.05,16,159,204,131,325,155,96557.5825169841,3242
50,0.5,0.05,48,197,159,202,131,325,93854.566973837,2208
50,0.5,0.05,48,197,131,159,325,204,93854.566973837,1532
50,0.5,0.05,88,131,204,197,159,325,93854.566973837,2510
50,0.5,0.05,88,131,159,325,197,202,93854.566973837,926
50,0.5,0.2,4,325,202,197,131,159,93854.566973837,4946
50,0.5,0.2,4,131,159,202,197,325,93854.566973837,4754
50,0.5,0.2,16,131,204,197,159,325,93854.566973837,3326
50,0.5,0.2,16,131,325,159,202,197,93854.566973837,722
50,0.5,0.2,48,197,325,204,159,131,93854.566973837,1428
50,0.5,0.2,48,204,159,197,131,325,93854.566973837,1454
50,0.5,0.2,88,197,325,204,159,131,93854.566973837,1952
50,0.5,0.2,88,131,325,159,197,202,93854.566973837,2846
50,0.5,0.5,4,205,159,202,155,197,103445.595427892,1154
50,0.5,0.5,4,197,135,202,159,207,103206.754888309,2210
50,0.5,0.5,16,197,159,131,202,215,98651.2532638139,2402
50,0.5,0.5,16,159,325,137,202,197,95129.82791593,4166
50,0.5,0.5,48,204,325,197,295,159,98258.3217514351,4808
50,0.5,0.5,48,131,159,202,197,325,93854.566973837,4548
50,0.5,0.5,88,155,197,159,325,204,94960.2422030761,2006
50,0.5,0.5,88,159,325,204,131,197,93854.566973837,4712
50,0.7,0.01,4,131,159,186,197,325,97834.9876633999,3890
50,0.7,0.01,4,204,215,159,155,197,100006.44852098,1154
50,0.7,0.01,16,325,202,129,197,159,96294.5414773419,512
50,0.7,0.01,16,197,159,325,131,204,93854.566973837,890
50,0.7,0.01,48,155,325,202,159,295,101958.750054194,4626
50,0.7,0.01,48,202,159,131,325,195,97234.3417987545,2832
50,0.7,0.01,88,112,197,204,159,325,98388.7457037648,3230
50,0.7,0.01,88,131,311,159,197,202,101230.041186245,1046
50,0.7,0.05,4,202,197,325,155,159,94960.2422030761,3074
50,0.7,0.05,4,202,197,325,131,159,93854.566973837,3506
50,0.7,0.05,16,197,131,202,325,159,93854.566973837,4334
50,0.7,0.05,16,325,159,131,197,204,93854.566973837,512
50,0.7,0.05,48,325,131,204,197,159,93854.566973837,1116
50,0.7,0.05,48,204,131,197,325,159,93854.566973837,4366
50,0.7,0.05,88,202,131,325,159,197,93854.566973837,2642
50,0.7,0.05,88,202,197,155,325,159,94960.2422030761,4622
50,0.7,0.2,4,197,202,137,159,325,95129.82791593,2930
50,0.7,0.2,4,197,325,204,137,159,95129.82791593,2498
50,0.7,0.2,16,197,159,202,325,131,93854.566973837,3620
50,0.7,0.2,16,325,159,197,131,202,93854.566973837,1814
50,0.7,0.2,48,325,197,202,131,159,93854.566973837,4522
50,0.7,0.2,48,159,325,197,202,131,93854.566973837,2858
50,0.7,0.2,88,197,131,202,159,325,93854.566973837,1136
50,0.7,0.2,88,197,202,159,131,325,93854.566973837,1526
50,0.7,0.5,4,159,325,293,197,135,104481.644619265,2930
50,0.7,0.5,4,159,202,215,131,325,101931.977309711,2066
50,0.7,0.5,16,159,202,197,131,325,93854.566973837,1310
50,0.7,0.5,16,202,159,325,271,131,98833.8261442507,2276
50,0.7,0.5,48,159,197,131,325,204,93854.566973837,2390
50,0.7,0.5,48,197,159,131,202,325,93854.566973837,3404
50,0.7,0.5,88,159,197,204,325,131,93854.566973837,3572
50,0.7,0.5,88,204,325,197,155,159,94960.2422030761,3920
50,0.9,0.01,4,155,159,325,202,195,98584.2796159305,2450
50,0.9,0.01,4,207,204,131,159,315,104646.966164582,2594
50,0.9,0.01,16,131,215,159,195,202,102405.474530426,4670
50,0.9,0.01,16,131,159,325,204,112,100821.515112903,3914
50,0.9,0.01,48,159,202,186,197,325,98682.8936990291,4990
50,0.9,0.01,48,137,204,197,215,159,100481.215572633,2130
50,0.9,0.01,88,197,325,159,202,129,96294.5414773419,4958
50,0.9,0.01,88,159,215,135,197,204,100558.052645484,3890
50,0.9,0.05,4,159,202,131,197,325,93854.566973837,3554
50,0.9,0.05,4,202,197,131,159,325,93854.566973837,4562
50,0.9,0.05,16,131,325,202,197,159,93854.566973837,2654
50,0.9,0.05,16,197,159,325,204,137,95129.82791593,3872
50,0.9,0.05,48,197,325,159,204,131,93854.566973837,4028
50,0.9,0.05,48,202,325,197,159,135,95211.1128420701,1636
50,0.9,0.05,88,197,131,204,159,325,93854.566973837,1316
50,0.9,0.05,88,204,197,159,325,155,94960.2422030761,1016
50,0.9,0.2,4,159,325,202,197,131,93854.566973837,3986
50,0.9,0.2,4,137,325,159,197,204,95129.82791593,3506
50,0.9,0.2,16,202,325,197,159,131,93854.566973837,2150
50,0.9,0.2,16,202,155,197,325,159,94960.2422030761,1646
