"101",5
"103",5
"105",5
"107",5
"109",5
"111",5
"113",5
"115",5
"117",5
"119",7
"121",7
"125",7
"127",7
"131",7
"139",7
"141",7
"143",7
"145",7
"147",7
"149",7
"151",7
"153",7
"157",3
"159",3
"161",3
"163",3
"166",3
"167",6
"171",6
"177",6
"185",6
"189",6
"191",5
"193",5
"197",5
"199",6
"201",6
"205",6
"207",6
"209",1
"211",1
"213",1
"215",4
"217",4
"219",4
"225",4
"229",1
"231",1
"237",1
"239",2
"243",2
"247",2
"251",2
"253",2
"255",2
