"101",2
"103",2
"105",2
"107",2
"109",2
"111",2
"113",2
"115",2
"117",2
"119",4
"121",4
"125",4
"127",4
"131",4
"139",1
"141",1
"143",1
"145",1
"147",1
"149",4
"151",4
"153",4
"157",5
"159",5
"161",5
"163",5
"166",5
"167",3
"171",3
"177",3
"185",3
"189",3
"191",3
"193",3
"197",2
"199",7
"201",7
"205",7
"207",7
"209",8
"211",8
"213",8
"215",6
"217",6
"219",6
"225",6
"229",8
"231",8
"237",8
"239",9
"243",9
"247",9
"251",9
"253",9
"255",9
